ID	R	G	B
7	3	23	24
7	4	7	14
7	6	6	4
7	192	1	55
7	218	48	13
7	0	117	0
7	0	68	13
7	1	11	23
7	2	4	16
7	162	1	53
7	195	12	34
7	83	99	0
7	1	120	4
7	0	17	27
7	6	4	17
7	58	4	17
7	196	3	48
7	191	75	2
7	1	127	1
7	0	66	41
7	5	9	18
7	5	6	8
7	211	4	72
7	222	42	15
7	0	126	0
7	8	131	24
7	1	11	36
7	3	7	10
7	84	2	25
7	221	10	43
7	153	118	2
7	0	141	1
7	1	63	84
7	0	6	18
7	51	4	20
7	209	5	56
7	220	80	1
7	1	139	0
7	10	138	87
7	3	5	44
7	6	7	12
7	221	3	79
7	242	46	30
7	1	149	1
7	0	144	3
7	1	41	113
7	5	4	22
7	76	1	22
7	231	8	52
7	212	124	1
7	0	154	0
7	15	130	148
7	0	9	48
7	6	6	8
7	208	5	58
7	246	85	5
7	0	164	0
7	0	145	64
7	0	18	144
7	6	3	20
7	220	1	83
7	246	36	37
7	0	172	0
7	0	158	1
7	4	95	178
7	0	9	38
7	67	2	22
7	222	9	53
7	239	138	6
7	0	177	0
7	0	136	132
7	0	16	144
7	6	4	15
7	197	4	59
7	252	85	7
7	4	190	1
7	0	163	56
7	0	40	215
7	1	8	37
7	194	4	68
7	239	29	40
7	50	174	2
7	0	188	0
7	0	116	173
7	0	11	135
7	56	4	16
7	212	4	53
7	249	123	2
7	1	202	2
7	0	164	137
7	1	26	217
7	7	10	29
7	193	1	61
7	255	75	28
7	1	195	3
7	1	197	38
7	0	49	203
7	8	7	135
7	107	0	31
7	231	13	40
7	170	165	1
7	0	213	1
7	9	147	194
7	0	29	219
7	40	5	9
7	203	2	54
7	247	108	3
7	0	208	0
7	1	196	136
7	0	27	225
7	2	11	130
7	200	1	66
7	250	53	21
7	0	194	0
7	0	211	12
7	0	79	223
7	3	14	200
7	62	1	17
7	219	11	43
7	214	153	0
7	0	212	0
7	0	186	203
7	0	30	214
7	7	8	13
7	193	5	55
7	246	95	4
7	0	208	0
7	2	208	126
7	0	39	241
7	11	17	189
7	205	5	77
7	237	39	30
7	0	193	0
7	0	216	3
7	3	124	241
7	0	19	204
7	49	9	17
7	211	9	49
7	243	140	0
7	1	216	0
7	0	198	197
7	1	40	241
7	10	9	69
7	183	2	53
7	244	81	4
7	1	209	1
7	0	216	103
7	1	55	252
7	8	14	212
7	203	6	78
7	234	28	40
7	3	187	1
7	0	220	0
7	1	156	246
7	0	28	236
7	39	10	12
7	201	4	50
7	243	124	4
7	2	217	2
7	1	209	195
7	0	44	253
7	10	14	113
7	174	1	54
7	250	76	23
7	2	203	3
7	1	220	64
7	0	73	255
7	8	19	235
7	111	3	37
7	213	15	40
7	104	159	3
7	2	220	2
7	1	181	240
7	0	37	250
7	21	12	7
7	177	1	47
7	225	95	0
7	3	206	3
7	2	214	176
7	0	45	252
7	19	18	216
7	149	3	50
7	218	43	16
7	0	182	2
7	7	223	36
7	1	86	255
7	6	19	247
7	28	9	15
7	176	9	37
7	163	133	1
7	2	210	2
7	0	200	233
7	1	49	253
7	9	10	4
7	133	4	35
7	207	68	1
7	1	190	0
7	2	217	149
7	0	46	253
7	17	23	233
7	115	0	36
7	189	24	20
7	0	160	0
7	1	206	7
7	5	122	254
7	2	24	247
7	9	10	5
7	124	5	35
7	185	103	3
7	0	193	1
7	4	200	224
7	0	58	246
7	7	7	41
7	78	6	28
7	174	39	7
7	0	172	0
7	0	206	108
7	0	57	252
7	8	23	246
7	59	2	21
7	137	11	23
7	1	135	4
7	0	200	0
7	0	146	242
7	5	30	255
7	5	6	1
7	70	4	18
7	158	66	1
7	1	185	3
7	0	195	187
7	1	49	253
7	9	11	112
7	32	5	10
7	120	27	10
7	0	145	0
7	0	201	63
7	1	64	255
7	8	22	251
7	16	7	10
7	61	4	10
7	34	83	2
7	0	186	1
7	1	167	229
7	1	37	247
7	5	5	3
7	17	6	10
7	77	25	3
7	0	138	0
7	0	190	152
7	2	45	248
7	19	25	201
7	13	7	11
7	49	5	6
7	3	80	0
7	0	170	38
7	0	70	236
7	4	22	242
7	7	7	7
7	21	5	8
7	40	24	0
7	1	119	5
7	2	160	207
7	0	46	250
7	6	6	4
7	13	7	11
7	32	13	9
7	0	60	0
7	5	147	99
7	0	40	252
7	13	22	241
7	12	6	8
7	25	4	9
7	0	20	1
7	0	93	5
7	4	75	215
7	1	21	255
7	7	7	7
7	16	4	8
7	22	11	5
7	0	44	1
7	2	104	119
7	3	41	250
7	11	7	44
7	12	5	13
7	18	6	6
7	1	23	2
7	1	57	32
7	2	32	208
7	12	19	247
7	9	7	8
7	16	5	9
7	4	14	3
7	1	31	3
7	0	40	102
7	8	19	207
7	6	6	4
7	8	6	9
7	16	9	1
7	0	16	3
7	0	25	30
7	0	20	145
7	12	12	100
7	10	5	12
7	9	9	1
7	2	14	0
7	6	20	5
7	0	11	93
7	5	14	177
7	5	7	6
7	11	5	7
7	7	8	0
7	0	17	1
7	0	14	27
7	1	11	64
7	6	6	6
7	6	4	7
7	15	5	3
7	1	15	2
7	1	17	16
7	1	10	53
7	3	6	75
7	6	4	5
7	12	7	4
7	0	13	0
7	0	16	6
7	0	10	35
7	0	8	47
7	5	5	5
7	8	6	7
7	7	8	0
7	0	17	1
7	0	15	22
7	1	7	39
8	3	3	3
8	11	3	0
8	14	7	1
8	4	10	6
8	2	6	5
8	3	7	8
8	5	5	5
8	19	3	6
8	15	4	0
8	4	9	2
8	4	9	5
8	6	6	8
8	5	5	7
8	14	4	3
8	14	7	1
8	8	8	0
8	4	9	3
8	3	7	10
8	6	3	10
8	3	1	2
8	23	3	2
8	16	7	2
8	1	11	3
8	0	8	5
8	5	5	5
8	5	5	5
8	50	3	11
8	21	6	3
8	3	9	0
8	5	11	7
8	5	6	11
8	5	5	7
8	15	5	4
8	24	6	4
8	15	8	0
8	5	10	4
8	6	7	11
8	5	4	10
8	1	5	6
8	33	7	8
8	20	9	5
8	2	12	1
8	0	9	8
8	6	6	6
8	3	7	8
8	86	1	22
8	25	4	1
8	0	10	1
8	4	10	6
8	5	6	10
8	4	4	4
8	18	2	5
8	50	4	7
8	18	12	0
8	1	11	3
8	1	10	7
8	1	5	8
8	4	4	4
8	76	4	18
8	40	6	4
8	1	13	1
8	0	9	4
8	3	7	10
8	5	5	7
8	69	1	16
8	59	2	8
8	8	14	2
8	0	14	1
8	1	9	11
8	5	5	7
8	19	4	7
8	88	5	21
8	44	11	4
8	1	15	0
8	1	11	12
8	4	5	10
8	6	6	6
8	108	0	26
8	85	10	7
8	4	15	1
8	0	13	4
8	5	6	11
8	5	5	7
8	49	1	13
8	108	6	17
8	27	22	0
8	3	15	3
8	2	9	17
8	5	4	9
8	23	4	8
8	107	1	24
8	88	19	3
8	0	19	0
8	0	12	10
8	4	5	10
8	5	5	5
8	135	5	41
8	136	18	14
8	1	27	0
8	5	15	4
8	1	8	14
8	6	5	11
8	43	6	14
8	132	3	21
8	78	40	1
8	2	19	3
8	1	10	15
8	4	7	14
8	5	5	5
8	129	2	31
8	142	34	8
8	2	36	1
8	6	12	8
8	3	6	13
8	7	5	8
8	168	4	57
8	157	18	15
8	1	68	1
8	0	21	4
8	1	8	18
8	6	5	11
8	58	1	16
8	157	5	28
8	146	64	8
8	0	48	0
8	0	12	20
8	4	7	14
8	5	5	5
8	157	3	37
8	170	36	0
8	3	87	1
8	1	24	8
8	1	7	19
8	6	6	8
8	183	4	62
8	178	16	29
8	12	97	3
8	0	53	0
8	3	10	20
8	7	6	14
8	67	4	23
8	169	6	35
8	168	64	1
8	12	101	7
8	2	22	23
8	4	7	12
8	6	6	4
8	191	0	54
8	220	52	13
8	0	118	2
8	0	66	13
8	1	11	23
8	5	5	17
8	171	4	60
8	196	13	33
8	72	102	2
8	2	119	5
8	0	16	26
8	7	5	18
8	61	4	19
8	196	3	48
8	191	77	4
8	0	128	1
8	0	65	41
8	5	10	16
8	5	7	6
8	208	5	71
8	224	45	15
8	1	127	1
8	10	131	28
8	0	10	37
8	3	7	10
8	95	3	28
8	224	13	46
8	147	116	0
8	0	141	1
8	0	60	84
8	1	7	19
8	55	3	16
8	209	5	56
8	217	82	1
8	1	139	0
8	10	138	89
8	3	7	44
8	6	7	12
8	220	4	79
8	240	47	29
8	1	149	1
8	0	145	3
8	0	36	110
8	6	4	25
8	76	1	22
8	232	10	51
8	207	125	0
8	0	154	0
8	13	130	147
8	0	8	47
8	5	5	7
8	209	5	58
8	241	89	6
8	0	164	0
8	0	145	65
8	2	17	144
8	6	3	20
8	219	2	83
8	248	39	35
8	0	172	0
8	0	158	3
8	5	88	182
8	1	10	41
8	65	0	20
8	222	9	53
8	236	139	6
8	1	175	0
8	0	135	138
8	0	15	140
8	6	5	13
8	199	4	60
8	251	86	6
8	4	190	1
8	1	163	64
8	0	39	215
8	2	8	32
8	203	1	74
8	240	30	41
8	29	171	0
8	0	186	1
8	1	108	190
8	0	12	134
8	56	4	16
8	215	5	54
8	250	124	1
8	1	202	2
8	1	165	140
8	4	29	218
8	4	7	24
8	192	3	61
8	255	79	27
8	0	195	3
8	1	195	46
8	1	46	207
8	6	7	123
8	121	3	38
8	233	15	39
8	151	166	1
8	2	212	1
8	8	144	196
8	1	29	216
8	42	6	10
8	206	4	54
8	245	109	1
8	0	208	0
8	2	197	141
8	1	27	226
8	2	10	119
8	199	0	65
8	250	53	19
8	0	194	0
8	0	212	14
8	0	77	222
8	5	15	201
8	63	2	18
8	220	12	44
8	209	153	0
8	0	213	1
8	0	184	205
8	0	29	211
8	8	7	13
8	194	3	54
8	246	96	1
8	0	208	0
8	1	208	128
8	0	37	240
8	11	17	191
8	204	5	74
8	240	42	29
8	0	193	0
8	0	216	3
8	5	117	242
8	1	16	203
8	49	8	16
8	211	9	49
8	242	143	0
8	1	216	0
8	0	198	197
8	0	39	240
8	11	8	61
8	185	3	54
8	245	84	4
8	0	208	0
8	0	215	111
8	0	52	252
8	8	14	210
8	208	6	82
8	234	28	40
8	0	190	0
8	0	220	0
8	1	151	245
8	0	25	234
8	41	11	13
8	201	4	50
8	246	127	7
8	2	217	2
8	1	209	196
8	0	45	253
8	7	11	100
8	174	4	53
8	250	80	21
8	2	203	3
8	1	221	69
8	0	69	253
8	9	18	235
8	120	6	42
8	214	16	39
8	85	165	4
8	2	220	2
8	2	177	242
8	0	37	250
8	22	11	7
8	176	3	46
8	225	97	0
8	2	208	3
8	3	214	179
8	0	45	252
8	14	13	205
8	146	3	49
8	220	45	18
8	1	184	4
8	4	222	40
8	0	84	253
8	6	19	247
8	30	7	15
8	178	10	36
8	162	135	2
8	2	210	2
8	3	200	235
8	0	48	252
8	10	11	3
8	134	3	35
8	207	70	0
8	0	191	0
8	3	217	153
8	0	46	250
8	15	23	230
8	118	0	37
8	193	26	20
8	0	163	0
8	0	206	9
8	5	117	253
8	5	23	243
8	10	10	8
8	126	6	34
8	179	104	2
8	0	194	0
8	6	201	223
8	0	58	246
8	8	7	39
8	79	5	28
8	176	43	0
8	0	172	0
8	4	204	116
8	0	53	253
8	8	23	246
8	59	2	21
8	138	12	23
8	0	137	2
8	0	201	1
8	1	140	243
8	5	28	255
8	5	6	1
8	70	4	18
8	158	69	3
8	1	185	1
8	0	195	191
8	2	50	254
8	9	12	107
8	32	5	12
8	116	25	6
8	0	147	1
8	0	201	83
8	3	61	255
8	8	22	251
8	16	7	10
8	61	4	10
8	27	84	3
8	2	188	3
8	0	159	235
8	1	37	247
8	5	5	3
8	18	6	10
8	79	27	3
8	0	140	0
8	0	190	156
8	0	45	248
8	18	23	187
8	12	6	10
8	49	4	7
8	3	80	0
8	2	173	45
8	1	69	238
8	5	21	238
8	8	6	7
8	19	3	6
8	36	26	0
8	0	121	2
8	1	158	211
8	0	45	250
8	6	6	4
8	13	7	11
8	32	13	9
8	0	61	1
8	5	148	102
8	0	39	254
8	14	20	238
8	11	5	7
8	26	6	8
8	0	21	2
8	0	95	6
8	2	73	213
8	3	21	255
8	7	7	7
8	16	4	8
8	22	11	5
8	0	45	2
8	2	104	119
8	3	41	248
8	11	5	39
8	12	5	13
8	18	6	6
8	1	23	0
8	0	57	33
8	4	31	208
8	16	17	247
8	11	7	8
8	14	3	7
8	3	13	2
8	1	31	3
8	0	39	106
8	9	20	208
8	6	6	4
8	8	6	9
8	16	9	1
8	0	16	3
8	0	24	29
8	0	21	148
8	12	12	86
8	10	4	14
8	9	9	1
8	2	14	0
8	6	20	7
8	0	10	95
8	5	14	177
8	6	6	6
8	11	5	9
8	7	8	0
8	0	17	1
8	1	15	24
8	1	11	64
8	6	6	6
8	5	3	6
8	16	5	3
8	1	15	2
8	1	17	16
8	1	10	53
8	3	6	73
8	6	4	5
8	12	7	4
8	0	12	0
8	0	16	6
8	0	10	35
8	0	6	50
8	5	5	5
8	8	6	7
8	7	8	0
8	0	17	1
8	0	15	22
8	1	7	39
9	3	3	3
9	12	2	0
9	14	7	1
9	4	10	6
9	2	6	5
9	3	7	8
9	5	5	5
9	19	3	3
9	16	5	1
9	4	9	2
9	2	7	3
9	6	6	8
9	5	5	7
9	15	5	4
9	16	7	2
9	8	8	0
9	4	9	3
9	4	8	11
9	6	3	10
9	3	1	2
9	23	3	2
9	16	7	2
9	1	11	3
9	0	8	5
9	5	5	5
9	5	5	5
9	49	4	11
9	21	6	3
9	2	10	0
9	5	11	7
9	5	6	11
9	5	5	7
9	18	6	6
9	22	7	4
9	15	8	0
9	7	9	4
9	6	7	11
9	5	4	10
9	2	6	7
9	33	7	8
9	20	9	5
9	2	12	1
9	0	9	8
9	6	6	8
9	3	7	8
9	87	4	24
9	25	4	1
9	0	10	1
9	2	11	6
9	3	7	10
9	4	4	4
9	16	4	4
9	49	3	6
9	17	14	0
9	1	11	3
9	1	10	7
9	1	5	8
9	4	4	4
9	76	4	18
9	38	7	2
9	1	13	1
9	1	10	7
9	3	7	10
9	5	5	7
9	79	2	20
9	60	4	7
9	8	14	2
9	0	14	1
9	3	8	11
9	5	5	7
9	20	4	7
9	87	4	20
9	37	10	0
9	1	15	0
9	1	11	12
9	4	5	10
9	6	6	6
9	106	0	25
9	86	11	8
9	2	16	1
9	0	13	6
9	5	6	11
9	5	5	7
9	49	1	13
9	108	6	17
9	23	22	1
9	2	14	0
9	2	9	17
9	5	5	7
9	22	3	7
9	108	0	23
9	88	21	4
9	0	18	2
9	0	12	10
9	4	5	10
9	5	5	5
9	134	2	39
9	134	19	12
9	1	27	0
9	4	14	3
9	2	7	13
9	6	5	11
9	47	4	14
9	133	4	22
9	76	41	0
9	4	18	3
9	1	10	15
9	6	5	11
9	5	5	5
9	129	2	31
9	140	34	8
9	0	37	0
9	6	12	10
9	3	6	13
9	6	6	6
9	167	4	57
9	158	19	14
9	2	67	1
9	2	20	4
9	1	8	18
9	6	5	11
9	58	1	16
9	157	5	28
9	143	64	7
9	1	47	0
9	0	12	20
9	4	7	14
9	5	5	5
9	158	3	37
9	169	37	0
9	2	86	0
9	1	24	8
9	2	8	20
9	6	6	8
9	187	1	62
9	178	16	29
9	8	99	3
9	0	52	0
9	3	10	20
9	7	6	14
9	67	4	23
9	169	5	32
9	168	66	0
9	12	101	7
9	2	20	22
9	4	7	14
9	6	6	6
9	191	0	54
9	218	52	12
9	0	117	2
9	0	66	15
9	1	11	23
9	5	5	17
9	183	8	67
9	196	13	33
9	58	103	0
9	1	118	4
9	2	16	27
9	7	5	18
9	62	4	19
9	197	4	49
9	191	79	5
9	0	128	1
9	0	63	42
9	3	10	16
9	5	7	6
9	208	5	71
9	226	49	16
9	0	128	1
9	8	128	28
9	1	11	38
9	2	6	9
9	105	2	31
9	223	14	46
9	141	118	2
9	0	142	1
9	0	59	83
9	0	6	18
9	57	3	17
9	211	7	58
9	214	82	0
9	0	138	0
9	10	138	90
9	3	7	42
9	7	6	12
9	219	3	76
9	242	50	29
9	1	149	1
9	0	146	4
9	0	32	109
9	8	6	27
9	75	2	22
9	232	12	50
9	200	127	0
9	0	155	1
9	13	130	148
9	0	9	45
9	6	6	8
9	208	4	57
9	242	92	7
9	0	164	0
9	0	143	73
9	1	16	143
9	7	4	21
9	218	1	82
9	249	40	35
9	0	171	0
9	2	157	3
9	5	85	182
9	2	9	37
9	65	0	20
9	221	8	52
9	237	140	7
9	2	175	0
9	0	135	138
9	1	15	138
9	6	5	11
9	198	3	59
9	251	86	4
9	4	190	3
9	1	163	62
9	0	37	216
9	1	9	32
9	211	0	77
9	243	31	43
9	13	174	0
9	0	186	1
9	1	106	187
9	1	11	132
9	55	1	14
9	216	6	55
9	249	127	2
9	1	202	2
9	0	163	139
9	5	30	219
9	4	7	24
9	192	3	59
9	254	81	23
9	2	198	2
9	0	195	51
9	2	43	209
9	6	5	122
9	128	6	43
9	234	15	37
9	130	169	2
9	1	211	0
9	6	141	197
9	1	29	214
9	43	6	13
9	202	4	53
9	245	111	0
9	0	209	0
9	2	194	155
9	0	26	225
9	3	7	115
9	197	1	67
9	251	54	22
9	0	196	0
9	0	211	18
9	0	70	228
9	6	14	201
9	66	3	20
9	221	12	44
9	208	153	0
9	0	212	0
9	0	183	204
9	0	30	212
9	9	8	16
9	194	4	52
9	245	99	0
9	0	208	0
9	2	208	133
9	0	36	238
9	11	12	200
9	203	4	71
9	240	45	27
9	0	193	0
9	1	215	3
9	7	111	244
9	2	16	203
9	52	6	16
9	211	9	49
9	238	146	1
9	1	216	0
9	0	198	199
9	0	39	240
9	10	9	53
9	186	4	55
9	244	85	4
9	0	209	0
9	0	213	120
9	0	51	252
9	7	13	209
9	210	8	84
9	235	29	39
9	0	191	0
9	0	219	1
9	0	147	243
9	0	24	234
9	40	10	12
9	205	5	52
9	245	127	4
9	2	217	2
9	1	208	200
9	0	45	252
9	5	10	92
9	174	4	53
9	247	79	17
9	2	203	3
9	1	221	72
9	0	67	254
9	9	18	235
9	132	5	48
9	215	17	40
9	65	172	6
9	2	219	4
9	0	172	238
9	0	35	251
9	22	13	8
9	178	3	44
9	227	99	0
9	2	208	3
9	0	213	183
9	1	46	253
9	15	14	194
9	149	3	50
9	225	50	21
9	2	185	5
9	5	224	46
9	1	81	252
9	6	19	247
9	36	4	15
9	178	10	33
9	155	135	2
9	2	210	2
9	1	194	235
9	0	47	251
9	11	11	3
9	134	3	35
9	209	71	0
9	1	190	0
9	4	217	159
9	0	46	250
9	12	23	227
9	118	0	37
9	194	27	19
9	0	162	1
9	2	208	11
9	3	112	255
9	6	24	244
9	9	9	9
9	127	7	34
9	174	107	0
9	0	194	2
9	5	199	224
9	0	58	246
9	8	8	36
9	83	5	29
9	177	46	2
9	0	174	1
9	1	205	120
9	0	52	252
9	9	25	245
9	58	3	22
9	139	14	22
9	0	137	0
9	0	201	1
9	0	136	246
9	3	28	253
9	4	9	5
9	71	3	18
9	160	71	3
9	2	186	2
9	0	194	193
9	2	50	254
9	12	9	98
9	35	4	12
9	116	25	4
9	0	146	0
9	0	203	86
9	2	60	255
9	8	22	253
9	19	7	11
9	65	3	8
9	20	85	1
9	1	187	2
9	0	158	232
9	1	36	248
9	5	5	3
9	17	6	10
9	83	30	0
9	0	142	0
9	0	190	159
9	1	46	249
9	16	21	175
9	12	6	10
9	52	6	9
9	0	87	1
9	2	172	49
9	0	68	239
9	4	21	235
9	6	6	8
9	21	2	6
9	32	28	0
9	2	126	6
9	0	157	212
9	1	44	247
9	6	6	4
9	13	7	11
9	32	13	7
9	0	63	2
9	2	151	111
9	0	38	253
9	14	20	238
9	11	7	8
9	25	4	9
9	0	22	1
9	0	96	7
9	6	63	230
9	4	20	255
9	7	7	7
9	15	4	8
9	24	11	5
9	0	45	2
9	1	104	121
9	3	40	253
9	11	7	32
9	12	5	13
9	19	7	7
9	0	24	2
9	0	58	36
9	6	31	209
9	15	23	228
9	11	7	8
9	14	4	5
9	2	12	1
9	2	32	4
9	0	38	109
9	9	20	208
9	6	6	4
9	8	6	9
9	16	9	3
9	0	16	3
9	0	24	27
9	0	21	149
9	15	9	71
9	11	4	12
9	8	9	1
9	2	16	1
9	4	20	9
9	1	11	98
9	4	13	176
9	6	6	6
9	11	5	9
9	7	8	0
9	0	17	1
9	1	15	26
9	4	12	61
9	6	6	6
9	7	5	8
9	15	5	3
9	1	15	2
9	1	17	16
9	1	10	53
9	5	5	77
9	6	4	5
9	13	8	5
9	0	12	0
9	0	16	6
9	0	9	36
9	1	5	52
9	5	5	5
9	8	6	7
9	7	8	0
9	0	17	1
9	0	14	23
9	1	7	39
10	3	3	3
10	13	3	1
10	14	7	1
10	4	10	6
10	2	6	5
10	3	7	8
10	5	5	5
10	19	3	3
10	16	5	1
10	4	9	2
10	2	7	3
10	5	6	8
10	4	5	7
10	15	5	4
10	15	6	1
10	9	9	1
10	4	9	3
10	4	8	11
10	6	3	10
10	3	1	2
10	24	3	2
10	16	7	2
10	1	11	3
10	0	8	5
10	6	6	6
10	5	5	5
10	47	4	11
10	21	6	3
10	3	11	0
10	5	11	7
10	5	6	11
10	5	5	7
10	18	6	6
10	22	7	4
10	15	8	0
10	7	9	4
10	6	7	11
10	5	4	10
10	2	6	7
10	36	7	9
10	20	9	3
10	4	12	1
10	1	10	9
10	5	5	7
10	3	7	8
10	87	6	25
10	25	4	1
10	0	10	1
10	2	11	6
10	4	8	11
10	4	4	4
10	15	5	3
10	48	2	5
10	17	13	1
10	1	11	3
10	1	10	7
10	2	6	9
10	4	4	4
10	76	4	18
10	36	9	2
10	0	12	0
10	1	10	7
10	3	7	10
10	5	5	7
10	90	2	24
10	59	5	5
10	6	14	1
10	2	14	2
10	3	8	11
10	5	5	7
10	22	3	7
10	86	4	18
10	35	11	0
10	1	15	0
10	1	11	12
10	4	5	10
10	6	6	6
10	104	0	25
10	88	13	10
10	0	17	1
10	0	13	6
10	5	6	11
10	5	5	7
10	58	0	15
10	108	6	17
10	20	22	0
10	0	14	0
10	2	9	17
10	5	5	7
10	24	3	8
10	112	0	24
10	86	21	3
10	0	18	2
10	0	12	10
10	4	5	10
10	5	5	5
10	133	2	36
10	136	17	11
10	1	27	0
10	3	13	2
10	3	8	14
10	6	5	11
10	47	0	10
10	132	6	20
10	61	44	0
10	4	18	5
10	2	9	15
10	7	4	11
10	28	3	9
10	129	2	31
10	140	36	7
10	0	34	1
10	6	12	10
10	3	6	13
10	6	6	6
10	162	4	55
10	158	19	14
10	1	68	1
10	3	22	0
10	1	8	18
10	6	5	11
10	56	2	16
10	158	4	28
10	140	65	7
10	0	46	0
10	2	12	21
10	4	7	14
10	5	5	5
10	158	3	37
10	166	38	0
10	2	86	1
10	1	24	8
10	3	7	18
10	6	6	8
10	190	0	62
10	177	15	28
10	5	101	4
10	1	51	0
10	3	9	21
10	7	6	14
10	67	4	23
10	169	5	32
10	170	68	2
10	9	98	6
10	2	20	24
10	4	7	14
10	5	5	5
10	191	0	54
10	212	51	7
10	0	117	0
10	1	63	14
10	1	11	23
10	5	5	17
10	193	7	70
10	197	14	34
10	46	104	1
10	0	117	3
10	2	16	27
10	5	5	17
10	64	3	19
10	198	3	47
10	192	80	4
10	0	129	2
10	0	62	41
10	5	10	16
10	5	7	6
10	204	4	67
10	228	52	15
10	0	128	0
10	8	128	31
10	2	12	37
10	3	7	8
10	115	0	33
